label,thread,symbol,inclusive_samples,inclusive_percent,total_samples,window_seconds
fourteam_ai_prefix,31736,RenderSystem_Direct3D11.dll!?bindToShader@D3D11VertexDeclaration@Ogre@@QAEXPAVD3D11HLSLProgram@2@PAVVertexBufferBinding@2@@Z+0x1e,132,0.8994,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!__output_l+0x874,130,0.8857,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::TrackChunkEffectActiveEntries+0x327,129,0.8789,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_465320,129,0.8789,14677,20.008
fourteam_ai_prefix,31736,dxgi.dll!DXGID3D10CreateDevice+0x3c30,129,0.8789,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_KiUserExceptionDispatcher@8+0xf,124,0.8449,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::TrackChunkProxyDebugEntry+0x44b,123,0.838,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_findNamedConstantDefinition@GpuProgramParameters@Ogre@@QBEPBUGpuConstantDefinition@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@Z+0xb8,123,0.838,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlpAllocateNTHeapInternal@12+0xfc,123,0.838,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_784620,117,0.7972,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::ChunkEffectSimulateHook+0x2a1,116,0.7904,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_44eb20,113,0.7699,14677,20.008
fourteam_ai_prefix,31736,VCRUNTIME140.dll!@_EH4_GlobalUnwind2@8+0x15,111,0.7563,14677,20.008
