legacy_va,legacy_name,legacy_namespace,target_rva,target_va,target_name,similarity,significance
0x4607cf,AddHealth,Global,0x1cd980,0x5cd980,FUN_005cd980,0.5349,11.32
0x404963,AddMultVectors,Global,0x39d00,0x439d00,FUN_00439d00,0.8231,18.31
0x519fd8,AddObjectClass,Global,0x2a2200,0x6a2200,FUN_006a2200,0.6400,48.89
0x40adb7,AddRect,Global,0x6eb10,0x46eb10,FUN_0046eb10,1.0000,21.28
0x4e2eaf,AddSignedToBitfield,Global,0x225310,0x625310,FUN_00625310,0.8045,24.38
0x521833,AddTerrainSpecial,Global,0x37d460,0x77d460,FUN_0077d460,0.8081,44.76
0x4e2e35,AddToBitfield,Global,0x225220,0x625220,FUN_00625220,0.6369,49.78
0x4e2ee7,AddUnsignedToBitfield,Global,0x225370,0x625370,FUN_00625370,0.9661,27.07
0x40491f,AddVectors,Global,0x40130,0x440130,FUN_00440130,0.7690,14.04
0x549aa8,Addr,Addr,0xcc620,0x4cc620,FUN_004cc620,0.5024,17.18
0x5479f2,`scalar_deleting_destructor',Addr,0x32b580,0x72b580,FUN_0072b580,0.6203,9.68
0x401467,in,AiCmdInfo,0x5c160,0x45c160,FUN_0045c160,0.6510,36.24
0x401467,in,AiCmdInfo,0x1b4e50,0x5b4e50,FUN_005b4e50,0.6674,30.86
0x401467,in,AiCmdInfo,0x1b4b80,0x5b4b80,FUN_005b4b80,0.6674,30.86
0x401467,in,AiCmdInfo,0x6f840,0x46f840,FUN_0046f840,0.5081,20.22
0x4014dc,out,AiCmdInfo,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.9306,41.78
0x4014dc,out,AiCmdInfo,0x6f940,0x46f940,FUN_0046f940,0.7026,30.79
0x4014dc,out,AiCmdInfo,0x1b4f40,0x5b4f40,FUN_005b4f40,0.6762,29.48
0x4014dc,out,AiCmdInfo,0xcdb40,0x4cdb40,FUN_004cdb40,0.5650,23.99
0x4014dc,out,AiCmdInfo,0x208fe0,0x608fe0,FUN_00608fe0,0.5422,20.26
0x401928,AddObject,AiMission,0x5cc40,0x45cc40,FUN_0045cc40,0.6054,21.98
0x402e48,AiMission,AiMission,0x5ca60,0x45ca60,FUN_0045ca60,0.5161,13.80
0x402e48,AiMission,AiMission,0x1b31c0,0x5b31c0,FUN_005b31c0,0.5426,11.50
0x402e48,AiMission,AiMission,0x1f9350,0x5f9350,FUN_005f9350,0.5292,11.01
0x401b11,End,AiMission,0x5daf0,0x45daf0,FUN_0045daf0,0.8593,41.76
0x401ac9,PostLoadMission,AiMission,0x5d4f0,0x45d4f0,FUN_0045d4f0,0.6512,18.88
0x40310d,`scalar_deleting_destructor',AiMission,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x40310d,`scalar_deleting_destructor',AiMission,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x40310d,`scalar_deleting_destructor',AiMission,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x40310d,`scalar_deleting_destructor',AiMission,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x40310d,`scalar_deleting_destructor',AiMission,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x4018d3,Matches,AiMissionClass,0x5c5e0,0x45c5e0,FUN_0045c5e0,0.8290,47.80
0x4018d3,Matches,AiMissionClass,0xb1740,0x4b1740,FUN_004b1740,0.5592,38.95
0x4018d3,Matches,AiMissionClass,0x2998c0,0x6998c0,FUN_006998c0,0.6028,36.81
0x4018d3,Matches,AiMissionClass,0x428260,0x828260,FUN_00828260,0.6416,32.61
0x4018d3,Matches,AiMissionClass,0x184d0,0x4184d0,FUN_004184d0,0.5479,31.98
0x403c70,Release,AiPath,0x373c10,0x773c10,FUN_00773c10,0.6465,11.66
0x403c70,Release,AiPath,0x43c3b1,0x83c3b1,FUN_0083c3b1,0.6208,10.55
0x403c70,Release,AiPath,0x357f60,0x757f60,FUN_00757f60,0.5449,8.88
0x403223,Save,AiPath,0x60c20,0x460c20,FUN_00460c20,0.5631,57.28
0x40330b,SetLabel,AiPath,0x2995a0,0x6995a0,FUN_006995a0,0.6594,30.35
0x40330b,SetLabel,AiPath,0x299400,0x699400,FUN_00699400,0.6433,29.65
0x40330b,SetLabel,AiPath,0x2994c0,0x6994c0,FUN_006994c0,0.6154,27.95
0x40330b,SetLabel,AiPath,0x2f1af0,0x6f1af0,FUN_006f1af0,0.5703,23.09
0x40330b,SetLabel,AiPath,0x60de0,0x460de0,FUN_00460de0,0.5248,21.44
0x403347,SetPoints,AiPath,0x60e90,0x460e90,FUN_00460e90,0.6777,55.36
0x403b5b,`scalar_deleting_destructor',AiPath,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x403b5b,`scalar_deleting_destructor',AiPath,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x403b5b,`scalar_deleting_destructor',AiPath,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x403b5b,`scalar_deleting_destructor',AiPath,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x403b5b,`scalar_deleting_destructor',AiPath,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x403b27,~AiPath,AiPath,0x60590,0x460590,FUN_00460590,0.6434,16.16
0x403b27,~AiPath,AiPath,0x3ed960,0x7ed960,FUN_007ed960,0.5300,12.46
0x403df6,Attach,AiProcess,0x61440,0x461440,FUN_00461440,0.5263,29.71
0x403d0c,Load,AiProcess,0x616d0,0x4616d0,FUN_004616d0,0.6584,23.08
0x403d63,Save,AiProcess,0x208fe0,0x608fe0,FUN_00608fe0,0.7334,25.99
0x403d63,Save,AiProcess,0x1b4f40,0x5b4f40,FUN_005b4f40,0.6222,21.23
0x403d63,Save,AiProcess,0x617b0,0x4617b0,FUN_004617b0,0.6375,21.15
0x403d63,Save,AiProcess,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.6284,20.88
0x403d63,Save,AiProcess,0x781c0,0x4781c0,FUN_004781c0,0.5468,18.50
0x403e5a,`scalar_deleting_destructor',AiProcess,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x403e5a,`scalar_deleting_destructor',AiProcess,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x403e5a,`scalar_deleting_destructor',AiProcess,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x403e5a,`scalar_deleting_destructor',AiProcess,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x403e5a,`scalar_deleting_destructor',AiProcess,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x40471b,`scalar_deleting_destructor',AiTask,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x40471b,`scalar_deleting_destructor',AiTask,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x40471b,`scalar_deleting_destructor',AiTask,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x40471b,`scalar_deleting_destructor',AiTask,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x40471b,`scalar_deleting_destructor',AiTask,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x40acad,AddObject,AiUtilFeature,0x6b100,0x46b100,FUN_0046b100,0.7720,38.44
0x40acad,AddObject,AiUtilFeature,0x6b1a0,0x46b1a0,FUN_0046b1a0,0.7720,38.44
0x40acad,AddObject,AiUtilFeature,0x631d0,0x4631d0,FUN_004631d0,0.5249,18.90
0x40ad0f,DeleteObject,AiUtilFeature,0x6b100,0x46b100,FUN_0046b100,0.7720,38.44
0x40ad0f,DeleteObject,AiUtilFeature,0x6b1a0,0x46b1a0,FUN_0046b1a0,0.7720,38.44
0x40ad0f,DeleteObject,AiUtilFeature,0x631d0,0x4631d0,FUN_004631d0,0.5249,18.90
0x4047d7,AiUtil_GetExtents,Global,0x627d0,0x4627d0,FUN_004627d0,1.0000,30.52
0x41cd46,AllCraftNext,Global,0x102170,0x502170,FUN_00502170,0.6580,34.46
0x41cd46,AllCraftNext,Global,0x102270,0x502270,FUN_00502270,0.6580,34.46
0x41ccb2,AllObjectsNext,Global,0x102170,0x502170,FUN_00502170,0.6306,33.29
0x41ccb2,AllObjectsNext,Global,0x102270,0x502270,FUN_00502270,0.6306,33.29
0x478741,AllocConsoleIfNeeded,Global,0x3d61b0,0x7d61b0,FUN_007d61b0,0.5331,16.41
0x504fb2,AllocViewport,Global,0x27a800,0x67a800,FUN_0067a800,0.5922,15.00
0x504fb2,AllocViewport,Global,0xdeaa0,0x4deaa0,FUN_004deaa0,0.5148,14.49
0x504fb2,AllocViewport,Global,0x184de0,0x584de0,FUN_00584de0,0.5148,14.49
0x504fb2,AllocViewport,Global,0x188bd0,0x588bd0,FUN_00588bd0,0.5302,14.40
0x504fb2,AllocViewport,Global,0xc8250,0x4c8250,FUN_004c8250,0.5302,14.40
0x4178d5,Ally,Global,0x3173a0,0x7173a0,FUN_007173a0,0.8473,14.08
0x4178d5,Ally,Global,0x328510,0x728510,FUN_00728510,0.8473,14.08
0x45dd9c,Ally,Global,0x1c9470,0x5c9470,FUN_005c9470,0.8595,24.07
0x45dd9c,Ally,Global,0x1c94d0,0x5c94d0,FUN_005c94d0,0.8595,24.07
0x47bd25,`scalar_deleting_destructor',AmmoPowerup,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x47bd25,`scalar_deleting_destructor',AmmoPowerup,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x47bd25,`scalar_deleting_destructor',AmmoPowerup,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x47bd25,`scalar_deleting_destructor',AmmoPowerup,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x47bd25,`scalar_deleting_destructor',AmmoPowerup,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x47bdd1,AmmoPowerupClass,AmmoPowerupClass,0xe92f0,0x4e92f0,FUN_004e92f0,0.7843,15.55
0x47bdd1,AmmoPowerupClass,AmmoPowerupClass,0x213310,0x613310,FUN_00613310,0.7843,15.55
0x47bdd1,AmmoPowerupClass,AmmoPowerupClass,0x6d280,0x46d280,FUN_0046d280,0.7843,15.55
0x47bdd1,AmmoPowerupClass,AmmoPowerupClass,0xb5910,0x4b5910,FUN_004b5910,0.7843,15.55
0x47bdd1,AmmoPowerupClass,AmmoPowerupClass,0x3ccb70,0x7ccb70,FUN_007ccb70,0.7346,14.68
0x47be74,Build,AmmoPowerupClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73
0x47be74,Build,AmmoPowerupClass,0x43d8ce,0x83d8ce,Facet_Register,0.5218,11.33
0x47be74,Build,AmmoPowerupClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5369,10.95
0x47be74,Build,AmmoPowerupClass,0x1c5870,0x5c5870,FUN_005c5870,0.5177,10.45
0x47be74,Build,AmmoPowerupClass,0x9b2d0,0x49b2d0,FUN_0049b2d0,0.5005,10.00
0x47be9a,BuildClass,AmmoPowerupClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5131,11.20
0x47be9a,BuildClass,AmmoPowerupClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5464,10.94
0x47bec4,`scalar_deleting_destructor',AmmoPowerupClass,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x47bec4,`scalar_deleting_destructor',AmmoPowerupClass,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x47bec4,`scalar_deleting_destructor',AmmoPowerupClass,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x47bec4,`scalar_deleting_destructor',AmmoPowerupClass,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x47bec4,`scalar_deleting_destructor',AmmoPowerupClass,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x529c88,Cleanup,AnchorRocket,0x1bd010,0x5bd010,FUN_005bd010,0.6521,9.19
0x529c88,Cleanup,AnchorRocket,0x1b1d60,0x5b1d60,FUN_005b1d60,0.5814,8.44
0x529e75,Hit,AnchorRocket,0x6dc40,0x46dc40,FUN_0046dc40,0.5855,45.83
0x529e75,Hit,AnchorRocket,0x1e18a0,0x5e18a0,FUN_005e18a0,0.5334,44.93
0x529e75,Hit,AnchorRocket,0x1e08c0,0x5e08c0,FUN_005e08c0,0.5656,42.35
0x529cd8,`scalar_deleting_destructor',AnchorRocket,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x529cd8,`scalar_deleting_destructor',AnchorRocket,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x529cd8,`scalar_deleting_destructor',AnchorRocket,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x529cd8,`scalar_deleting_destructor',AnchorRocket,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x529cd8,`scalar_deleting_destructor',AnchorRocket,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x529b37,AnchorRocketClass,AnchorRocketClass,0x2f7400,0x6f7400,CManualAccessor,0.8748,15.50
0x529b37,AnchorRocketClass,AnchorRocketClass,0x1c3220,0x5c3220,FUN_005c3220,0.8206,14.34
0x529b37,AnchorRocketClass,AnchorRocketClass,0xbc140,0x4bc140,FUN_004bc140,0.8843,14.12
0x529b37,AnchorRocketClass,AnchorRocketClass,0x366140,0x766140,FUN_00766140,0.7104,13.79
0x529b37,AnchorRocketClass,AnchorRocketClass,0x214c60,0x614c60,FUN_00614c60,0.7036,13.79
0x529cb2,Build,AnchorRocketClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73
0x529cb2,Build,AnchorRocketClass,0x43d8ce,0x83d8ce,Facet_Register,0.5218,11.33
0x529cb2,Build,AnchorRocketClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5369,10.95
0x529cb2,Build,AnchorRocketClass,0x1c5870,0x5c5870,FUN_005c5870,0.5177,10.45
0x529cb2,Build,AnchorRocketClass,0x9b2d0,0x49b2d0,FUN_0049b2d0,0.5005,10.00
0x529c1c,BuildClass,AnchorRocketClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5131,11.20
0x529c1c,BuildClass,AnchorRocketClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5464,10.94
0x529c90,`scalar_deleting_destructor',AnchorRocketClass,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x529c90,`scalar_deleting_destructor',AnchorRocketClass,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x529c90,`scalar_deleting_destructor',AnchorRocketClass,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x529c90,`scalar_deleting_destructor',AnchorRocketClass,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x529c90,`scalar_deleting_destructor',AnchorRocketClass,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x47bfbf,`scalar_deleting_destructor',AnimBuilding,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x47bfbf,`scalar_deleting_destructor',AnimBuilding,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x47bfbf,`scalar_deleting_destructor',AnimBuilding,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x47bfbf,`scalar_deleting_destructor',AnimBuilding,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x47bfbf,`scalar_deleting_destructor',AnimBuilding,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x47bfdb,AnimBuildingClass,AnimBuildingClass,0x2d0dc0,0x6d0dc0,FUN_006d0dc0,1.0000,15.54
0x47bfdb,AnimBuildingClass,AnimBuildingClass,0x2a2900,0x6a2900,FUN_006a2900,0.8690,12.43
0x47bfdb,AnimBuildingClass,AnimBuildingClass,0x1c3220,0x5c3220,FUN_005c3220,0.8906,11.73
0x47bfdb,AnimBuildingClass,AnimBuildingClass,0x755f0,0x4755f0,FUN_004755f0,0.6926,11.47
0x47bfdb,AnimBuildingClass,AnimBuildingClass,0x6dea0,0x46dea0,FUN_0046dea0,0.6926,11.47
0x47bf65,Build,AnimBuildingClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73
0x47bf65,Build,AnimBuildingClass,0x43d8ce,0x83d8ce,Facet_Register,0.5218,11.33
0x47bf65,Build,AnimBuildingClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5369,10.95
0x47bf65,Build,AnimBuildingClass,0x1c5870,0x5c5870,FUN_005c5870,0.5177,10.45
0x47bf65,Build,AnimBuildingClass,0x9b2d0,0x49b2d0,FUN_0049b2d0,0.5005,10.00
0x47bf8b,BuildClass,AnimBuildingClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5131,11.20
0x47bf8b,BuildClass,AnimBuildingClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5464,10.94
0x47bffb,`scalar_deleting_destructor',AnimBuildingClass,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x47bffb,`scalar_deleting_destructor',AnimBuildingClass,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x47bffb,`scalar_deleting_destructor',AnimBuildingClass,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x47bffb,`scalar_deleting_destructor',AnimBuildingClass,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x47bffb,`scalar_deleting_destructor',AnimBuildingClass,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x57209c,`scalar_deleting_destructor',AnimButton,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x57209c,`scalar_deleting_destructor',AnimButton,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x57209c,`scalar_deleting_destructor',AnimButton,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x57209c,`scalar_deleting_destructor',AnimButton,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x57209c,`scalar_deleting_destructor',AnimButton,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x56ff6a,movie_close,AnimButton,0x198340,0x598340,FUN_00598340,0.7366,17.56
0x56ff6a,movie_close,AnimButton,0x201200,0x601200,FUN_00601200,0.7366,17.56
0x56ff6a,movie_close,AnimButton,0x38df10,0x78df10,FUN_0078df10,0.5819,14.61
0x56ff6a,movie_close,AnimButton,0x1c5360,0x5c5360,FUN_005c5360,0.5665,14.54
0x56ff6a,movie_close,AnimButton,0x1fbff0,0x5fbff0,FUN_005fbff0,0.5665,14.54
0x56ffc2,movie_seek,AnimButton,0x198930,0x598930,FUN_00598930,0.5428,7.72
0x56ffc2,movie_seek,AnimButton,0x31da80,0x71da80,_Destroy,0.5428,7.72
0x56ffc2,movie_seek,AnimButton,0x326c00,0x726c00,_Destroy,0.5428,7.72
0x56ff9a,movie_stop,AnimButton,0x196140,0x596140,FUN_00596140,0.5851,14.48
0x56ff9a,movie_stop,AnimButton,0x37450,0x437450,FUN_00437450,0.5126,11.06
0x47d872,`scalar_deleting_destructor',AnimSprite,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x47d872,`scalar_deleting_destructor',AnimSprite,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x47d872,`scalar_deleting_destructor',AnimSprite,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x47d872,`scalar_deleting_destructor',AnimSprite,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x47d872,`scalar_deleting_destructor',AnimSprite,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x47b48e,Apply_2D_View,Global,0x2a6090,0x6a6090,FUN_006a6090,0.6035,11.98
0x47b48e,Apply_2D_View,Global,0x2a6030,0x6a6030,FUN_006a6030,0.6035,11.98
0x47b48e,Apply_2D_View,Global,0x2a5fd0,0x6a5fd0,FUN_006a5fd0,0.6035,11.98
0x47b48e,Apply_2D_View,Global,0xafe80,0x4afe80,FUN_004afe80,0.5427,7.02
0x47b48e,Apply_2D_View,Global,0x34470,0x434470,FUN_00434470,0.5427,7.02
0x5bb2f0,Arith,Global,0x431a97,0x831a97,FUN_00831a97,0.5023,38.69
0x47e7eb,CanSendReload,Armory,0x72680,0x472680,FUN_00472680,0.5307,17.10
0x47e7eb,CanSendReload,Armory,0x72700,0x472700,FUN_00472700,0.5307,17.10
0x47e830,CanSendRepair,Armory,0x72680,0x472680,FUN_00472680,0.5307,17.10
0x47e830,CanSendRepair,Armory,0x72700,0x472700,FUN_00472700,0.5307,17.10
0x47ecd6,GetCommand,Armory,0x72cf0,0x472cf0,FUN_00472cf0,0.6758,27.24
0x47ed2d,GetCommand,Armory,0x72da0,0x472da0,FUN_00472da0,0.5515,94.06
0x47ed2d,GetCommand,Armory,0x1aeb30,0x5aeb30,FUN_005aeb30,0.5048,61.05
0x47ef93,LaunchItem,Armory,0x73210,0x473210,FUN_00473210,0.6298,25.79
0x47ec4f,SetActiveMode,Armory,0x72c10,0x472c10,FUN_00472c10,0.5056,23.64
0x47e94d,`scalar_deleting_destructor',Armory,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x47e94d,`scalar_deleting_destructor',Armory,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x47e94d,`scalar_deleting_destructor',Armory,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x47e94d,`scalar_deleting_destructor',Armory,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x47e94d,`scalar_deleting_destructor',Armory,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x47f03d,ArmoryClass,ArmoryClass,0x2116a0,0x6116a0,FUN_006116a0,0.5083,25.72
0x47f03d,ArmoryClass,ArmoryClass,0x2be2c0,0x6be2c0,FUN_006be2c0,0.5003,25.29
0x47f03d,ArmoryClass,ArmoryClass,0x44d50,0x444d50,FUN_00444d50,0.5035,24.48
0x47f03d,ArmoryClass,ArmoryClass,0x2f69d0,0x6f69d0,FUN_006f69d0,0.5151,18.22
0x47f0a6,Build,ArmoryClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73
0x47f0a6,Build,ArmoryClass,0x43d8ce,0x83d8ce,Facet_Register,0.5218,11.33
0x47f0a6,Build,ArmoryClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5369,10.95
0x47f0a6,Build,ArmoryClass,0x1c5870,0x5c5870,FUN_005c5870,0.5177,10.45
0x47f0a6,Build,ArmoryClass,0x9b2d0,0x49b2d0,FUN_0049b2d0,0.5005,10.00
0x47f2d0,BuildClass,ArmoryClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5131,11.20
0x47f2d0,BuildClass,ArmoryClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5464,10.94
0x47f0cc,`scalar_deleting_destructor',ArmoryClass,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x47f0cc,`scalar_deleting_destructor',ArmoryClass,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x47f0cc,`scalar_deleting_destructor',ArmoryClass,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x47f0cc,`scalar_deleting_destructor',ArmoryClass,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x47f0cc,`scalar_deleting_destructor',ArmoryClass,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x40c631,ArmoryProcess,ArmoryProcess,0x73960,0x473960,FUN_00473960,0.7781,17.17
0x40c631,ArmoryProcess,ArmoryProcess,0x1b31c0,0x5b31c0,FUN_005b31c0,0.7402,16.90
0x40c631,ArmoryProcess,ArmoryProcess,0x1f9350,0x5f9350,FUN_005f9350,0.6983,16.03
0x40c631,ArmoryProcess,ArmoryProcess,0x1da1e0,0x5da1e0,FUN_005da1e0,0.6667,15.80
0x40c631,ArmoryProcess,ArmoryProcess,0x182b60,0x582b60,FUN_00582b60,0.6720,15.28
0x40ccdd,CleanWait,ArmoryProcess,0x71860,0x471860,FUN_00471860,1.0000,20.34
0x40ccdd,CleanWait,ArmoryProcess,0x75050,0x475050,FUN_00475050,1.0000,20.34
0x40ccdd,CleanWait,ArmoryProcess,0x1b4980,0x5b4980,FUN_005b4980,1.0000,20.34
0x40ccdd,CleanWait,ArmoryProcess,0x1fb720,0x5fb720,FUN_005fb720,0.9504,18.81
0x40ccdd,CleanWait,ArmoryProcess,0x9ee10,0x49ee10,FUN_0049ee10,0.8143,16.71
0x40cf28,DoState,ArmoryProcess,0x74860,0x474860,FUN_00474860,0.5355,88.70
0x40cf28,DoState,ArmoryProcess,0x1b41d0,0x5b41d0,FUN_005b41d0,0.5154,87.49
0x40ccf3,DoWait,ArmoryProcess,0x750a0,0x4750a0,FUN_004750a0,0.5776,20.13
0x40ccf3,DoWait,ArmoryProcess,0x1b49d0,0x5b49d0,FUN_005b49d0,0.5776,20.13
0x40ccf3,DoWait,ArmoryProcess,0x1fb450,0x5fb450,FUN_005fb450,0.5776,20.13
0x40c964,DrawStateA,ArmoryProcess,0x741a0,0x4741a0,FUN_004741a0,0.9038,38.34
0x40c668,Init,ArmoryProcess,0x18760,0x418760,FUN_00418760,0.7253,14.94
0x40c668,Init,ArmoryProcess,0x182b60,0x582b60,FUN_00582b60,0.6335,14.16
0x40c668,Init,ArmoryProcess,0x73a70,0x473a70,FUN_00473a70,0.6624,13.93
0x40c668,Init,ArmoryProcess,0x1da1e0,0x5da1e0,FUN_005da1e0,0.6290,13.24
0x40c668,Init,ArmoryProcess,0x8f860,0x48f860,FUN_0048f860,0.5506,12.69
0x40cd58,InitState,ArmoryProcess,0x74300,0x474300,FUN_00474300,0.5214,70.60
0x40c6a0,Load,ArmoryProcess,0x1b4b80,0x5b4b80,FUN_005b4b80,0.5113,28.30
0x40c6a0,Load,ArmoryProcess,0x1b4e50,0x5b4e50,FUN_005b4e50,0.5113,28.30
0x40c7e9,PostLoad,ArmoryProcess,0x73e20,0x473e20,FUN_00473e20,0.5591,11.68
0x40c7e9,PostLoad,ArmoryProcess,0xdce20,0x4dce20,FUN_004dce20,0.5344,9.30
0x40c806,Save,ArmoryProcess,0x1aff90,0x5aff90,FUN_005aff90,0.5309,29.63
0x40c806,Save,ArmoryProcess,0xcdb40,0x4cdb40,FUN_004cdb40,0.5387,29.34
0x40d1ce,`scalar_deleting_destructor',ArmoryProcess,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x40d1ce,`scalar_deleting_destructor',ArmoryProcess,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x40d1ce,`scalar_deleting_destructor',ArmoryProcess,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x40d1ce,`scalar_deleting_destructor',ArmoryProcess,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x40d1ce,`scalar_deleting_destructor',ArmoryProcess,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x47f30c,Artifact,Artifact,0x321260,0x721260,FUN_00721260,0.6084,10.54
0x47f30c,Artifact,Artifact,0x1a3a60,0x5a3a60,FUN_005a3a60,0.5126,9.77
0x47f30c,Artifact,Artifact,0x61510,0x461510,CDC,0.5265,9.77
0x47f30c,Artifact,Artifact,0x1e1390,0x5e1390,FUN_005e1390,0.5265,9.77
0x47f30c,Artifact,Artifact,0xe2ec0,0x4e2ec0,FUN_004e2ec0,0.5265,9.77
0x47f33b,`scalar_deleting_destructor',Artifact,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x47f33b,`scalar_deleting_destructor',Artifact,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x47f33b,`scalar_deleting_destructor',Artifact,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x47f33b,`scalar_deleting_destructor',Artifact,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x47f33b,`scalar_deleting_destructor',Artifact,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
