name,address_va,address_rva,symbol_type,source,namespace
setUseIdentityView,318,-4193986,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
getUseIdentityView,319,-4193985,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
getCastsShadows,320,-4193984,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
_updateCustomGpuParameter,321,-4193983,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
setPolygonModeOverrideable,322,-4193982,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
getPolygonModeOverrideable,323,-4193981,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
setUserAny,324,-4193980,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
getUserAny,325,-4193979,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
getRenderSystemData,326,-4193978,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
setRenderSystemData,327,-4193977,Function,IMPORTED,OGREMAIN.DLL::Ogre::Renderable
getAnimableDictionaryName,328,-4193976,Function,IMPORTED,OGREMAIN.DLL::Ogre::AnimableObject
initialiseAnimableDictionary,329,-4193975,Function,IMPORTED,OGREMAIN.DLL::Ogre::AnimableObject
createAnimableValue,330,-4193974,Function,IMPORTED,OGREMAIN.DLL::Ogre::AnimableObject
_notifyCreator,331,-4193973,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_getCreator,332,-4193972,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_notifyManager,333,-4193971,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_getManager,334,-4193970,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_releaseManualHardwareResources,335,-4193969,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_restoreManualHardwareResources,336,-4193968,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getName,337,-4193967,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
isParentTagPoint,338,-4193966,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setRenderingDistance,339,-4193965,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getRenderingDistance,340,-4193964,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setRenderingMinPixelSize,341,-4193963,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getRenderingMinPixelSize,342,-4193962,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setUserAny,343,-4193961,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getUserAny,344,-4193960,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setQueryFlags,345,-4193959,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
addQueryFlags,346,-4193958,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
removeQueryFlags,347,-4193957,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getQueryFlags,348,-4193956,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setVisibilityFlags,349,-4193955,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
addVisibilityFlags,350,-4193954,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
removeVisibilityFlags,351,-4193953,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getVisibilityFlags,352,-4193952,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setListener,353,-4193951,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getListener,354,-4193950,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getLightMask,355,-4193949,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_getLightList,356,-4193948,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getEdgeList,357,-4193947,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
hasEdgeList,358,-4193946,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getCastShadows,359,-4193945,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setDebugDisplayEnabled,360,-4193944,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
isDebugDisplayEnabled,361,-4193943,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
Listener,362,-4193942,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera::Listener
~Listener,363,-4193941,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera::Listener
cameraPostRenderScene,364,-4193940,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera::Listener
cameraDestroyed,365,-4193939,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera::Listener
~HardwareVertexBufferSharedPtr,366,-4193938,Function,IMPORTED,OGREMAIN.DLL::Ogre::HardwareVertexBufferSharedPtr
HardwareVertexBufferSharedPtr,367,-4193937,Function,IMPORTED,OGREMAIN.DLL::Ogre::HardwareVertexBufferSharedPtr
~HardwareIndexBufferSharedPtr,368,-4193936,Function,IMPORTED,OGREMAIN.DLL::Ogre::HardwareIndexBufferSharedPtr
Listener,369,-4193935,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderSystem::Listener
~Listener,370,-4193934,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderSystem::Listener
operator=,371,-4193933,Function,IMPORTED,OGREMAIN.DLL::Ogre::HardwareIndexBufferSharedPtr
operator->,372,-4193932,Function,IMPORTED,OGREMAIN.DLL::Ogre::SharedPtr<class_Ogre::HardwareVertexBuffer>
operator->,373,-4193931,Function,IMPORTED,OGREMAIN.DLL::Ogre::SharedPtr<class_Ogre::HardwareIndexBuffer>
setNull,374,-4193930,Function,IMPORTED,OGREMAIN.DLL::Ogre::SharedPtr<class_Ogre::HardwareIndexBuffer>
AllocatedObject<class_Ogre::CategorisedAllocPolicy<4>_>,375,-4193929,Function,IMPORTED,OGREMAIN.DLL::Ogre::AllocatedObject<class_Ogre::CategorisedAllocPolicy<4>_>
~AllocatedObject<class_Ogre::CategorisedAllocPolicy<4>_>,376,-4193928,Function,IMPORTED,OGREMAIN.DLL::Ogre::AllocatedObject<class_Ogre::CategorisedAllocPolicy<4>_>
operator_new,377,-4193927,Function,IMPORTED,OGREMAIN.DLL::Ogre::AllocatedObject<class_Ogre::CategorisedAllocPolicy<4>_>
operator_delete,378,-4193926,Function,IMPORTED,OGREMAIN.DLL::Ogre::AllocatedObject<class_Ogre::CategorisedAllocPolicy<4>_>
HardwareIndexBufferSharedPtr,379,-4193925,Function,IMPORTED,OGREMAIN.DLL::Ogre::HardwareIndexBufferSharedPtr
getDerivedOrientation,380,-4193924,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera
getDerivedPosition,381,-4193923,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera
MovableObject,382,-4193922,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
~MovableObject,383,-4193921,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getParentNode,384,-4193920,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getParentSceneNode,385,-4193919,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_notifyAttached,386,-4193918,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
isAttached,387,-4193917,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
detachFromParent,388,-4193916,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
isInScene,389,-4193915,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_notifyMoved,390,-4193914,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getWorldBoundingBox,391,-4193913,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getWorldBoundingSphere,392,-4193912,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setVisible,393,-4193911,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getVisible,394,-4193910,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
isVisible,395,-4193909,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setRenderQueueGroup,396,-4193908,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setRenderQueueGroupAndPriority,397,-4193907,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getRenderQueueGroup,398,-4193906,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_getParentNodeFullTransform,399,-4193905,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
queryLights,400,-4193904,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
setLightMask,401,-4193903,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getShadowVolumeRenderableIterator,402,-4193902,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getLightCapBounds,403,-4193901,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getDarkCapBounds,404,-4193900,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getPointExtrusionDistance,405,-4193899,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getTypeFlags,406,-4193898,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
getBestTechnique,407,-4193897,Function,IMPORTED,OGREMAIN.DLL::Ogre::Material
getSourceBlendFactor,408,-4193896,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
getDestBlendFactor,409,-4193895,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
getSceneBlendingOperation,410,-4193894,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
getNumPasses,411,-4193893,Function,IMPORTED,OGREMAIN.DLL::Ogre::Technique
BOX_NULL,412,-4193892,Label,IMPORTED,OGREMAIN.DLL::Ogre::AxisAlignedBox
IndexData,413,-4193891,Function,IMPORTED,OGREMAIN.DLL::Ogre::IndexData
~IndexData,414,-4193890,Function,IMPORTED,OGREMAIN.DLL::Ogre::IndexData
IDENTITY,415,-4193889,Label,IMPORTED,OGREMAIN.DLL::Ogre::Matrix4
VertexData,416,-4193888,Function,IMPORTED,OGREMAIN.DLL::Ogre::VertexData
~VertexData,417,-4193887,Function,IMPORTED,OGREMAIN.DLL::Ogre::VertexData
getSingleton,418,-4193886,Function,IMPORTED,OGREMAIN.DLL::Ogre::HardwareBufferManager
getSingletonPtr,419,-4193885,Function,IMPORTED,OGREMAIN.DLL::Ogre::HardwareBufferManager
addRenderable,420,-4193884,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderQueue
updateEdgeListLightFacing,421,-4193883,Function,IMPORTED,OGREMAIN.DLL::Ogre::ShadowCaster
generateShadowVolume,422,-4193882,Function,IMPORTED,OGREMAIN.DLL::Ogre::ShadowCaster
extrudeBounds,423,-4193881,Function,IMPORTED,OGREMAIN.DLL::Ogre::ShadowCaster
~Exception,424,-4193880,Function,IMPORTED,OGREMAIN.DLL::Ogre::Exception
UnimplementedException,425,-4193879,Function,IMPORTED,OGREMAIN.DLL::Ogre::UnimplementedException
~UnimplementedException,426,-4193878,Function,IMPORTED,OGREMAIN.DLL::Ogre::UnimplementedException
FileNotFoundException,427,-4193877,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileNotFoundException
~FileNotFoundException,428,-4193876,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileNotFoundException
IOException,429,-4193875,Function,IMPORTED,OGREMAIN.DLL::Ogre::IOException
~IOException,430,-4193874,Function,IMPORTED,OGREMAIN.DLL::Ogre::IOException
InvalidStateException,431,-4193873,Function,IMPORTED,OGREMAIN.DLL::Ogre::InvalidStateException
~InvalidStateException,432,-4193872,Function,IMPORTED,OGREMAIN.DLL::Ogre::InvalidStateException
InvalidParametersException,433,-4193871,Function,IMPORTED,OGREMAIN.DLL::Ogre::InvalidParametersException
~InvalidParametersException,434,-4193870,Function,IMPORTED,OGREMAIN.DLL::Ogre::InvalidParametersException
ItemIdentityException,435,-4193869,Function,IMPORTED,OGREMAIN.DLL::Ogre::ItemIdentityException
~ItemIdentityException,436,-4193868,Function,IMPORTED,OGREMAIN.DLL::Ogre::ItemIdentityException
InternalErrorException,437,-4193867,Function,IMPORTED,OGREMAIN.DLL::Ogre::InternalErrorException
~InternalErrorException,438,-4193866,Function,IMPORTED,OGREMAIN.DLL::Ogre::InternalErrorException
RenderingAPIException,439,-4193865,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderingAPIException
~RenderingAPIException,440,-4193864,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderingAPIException
RuntimeAssertionException,441,-4193863,Function,IMPORTED,OGREMAIN.DLL::Ogre::RuntimeAssertionException
~RuntimeAssertionException,442,-4193862,Function,IMPORTED,OGREMAIN.DLL::Ogre::RuntimeAssertionException
InvalidCallException,443,-4193861,Function,IMPORTED,OGREMAIN.DLL::Ogre::InvalidCallException
~InvalidCallException,444,-4193860,Function,IMPORTED,OGREMAIN.DLL::Ogre::InvalidCallException
IOException,445,-4193859,Function,IMPORTED,OGREMAIN.DLL::Ogre::IOException
InvalidStateException,446,-4193858,Function,IMPORTED,OGREMAIN.DLL::Ogre::InvalidStateException
InvalidParametersException,447,-4193857,Function,IMPORTED,OGREMAIN.DLL::Ogre::InvalidParametersException
RenderingAPIException,448,-4193856,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderingAPIException
ItemIdentityException,449,-4193855,Function,IMPORTED,OGREMAIN.DLL::Ogre::ItemIdentityException
FileNotFoundException,450,-4193854,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileNotFoundException
InternalErrorException,451,-4193853,Function,IMPORTED,OGREMAIN.DLL::Ogre::InternalErrorException
RuntimeAssertionException,452,-4193852,Function,IMPORTED,OGREMAIN.DLL::Ogre::RuntimeAssertionException
UnimplementedException,453,-4193851,Function,IMPORTED,OGREMAIN.DLL::Ogre::UnimplementedException
InvalidCallException,454,-4193850,Function,IMPORTED,OGREMAIN.DLL::Ogre::InvalidCallException
isReadable,455,-4193849,Function,IMPORTED,OGREMAIN.DLL::Ogre::DataStream
isWriteable,456,-4193848,Function,IMPORTED,OGREMAIN.DLL::Ogre::DataStream
Archive,457,-4193847,Function,IMPORTED,OGREMAIN.DLL::Ogre::Archive
~Archive,458,-4193846,Function,IMPORTED,OGREMAIN.DLL::Ogre::Archive
isReadOnly,459,-4193845,Function,IMPORTED,OGREMAIN.DLL::Ogre::Archive
~ArchiveFactory,460,-4193844,Function,IMPORTED,OGREMAIN.DLL::Ogre::ArchiveFactory
createInstance,461,-4193843,Function,IMPORTED,OGREMAIN.DLL::Ogre::ArchiveFactory
ArchiveFactory,462,-4193842,Function,IMPORTED,OGREMAIN.DLL::Ogre::ArchiveFactory
create,463,-4193841,Function,IMPORTED,OGREMAIN.DLL::Ogre::Archive
remove,464,-4193840,Function,IMPORTED,OGREMAIN.DLL::Ogre::Archive
FileStreamDataStream,465,-4193839,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
FileStreamDataStream,466,-4193838,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
~FileStreamDataStream,467,-4193837,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
read,468,-4193836,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
write,469,-4193835,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
readLine,470,-4193834,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
skip,471,-4193833,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
seek,472,-4193832,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
tell,473,-4193831,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
eof,474,-4193830,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
close,475,-4193829,Function,IMPORTED,OGREMAIN.DLL::Ogre::FileStreamDataStream
getLine,476,-4193828,Function,IMPORTED,OGREMAIN.DLL::Ogre::DataStream
getAsString,477,-4193827,Function,IMPORTED,OGREMAIN.DLL::Ogre::DataStream
skipLine,478,-4193826,Function,IMPORTED,OGREMAIN.DLL::Ogre::DataStream
Exception,479,-4193825,Function,IMPORTED,OGREMAIN.DLL::Ogre::Exception
Exception,480,-4193824,Function,IMPORTED,OGREMAIN.DLL::Ogre::Exception
toLowerCase,481,-4193823,Function,IMPORTED,OGREMAIN.DLL::Ogre::StringUtil
startsWith,482,-4193822,Function,IMPORTED,OGREMAIN.DLL::Ogre::StringUtil
splitFilename,483,-4193821,Function,IMPORTED,OGREMAIN.DLL::Ogre::StringUtil
match,484,-4193820,Function,IMPORTED,OGREMAIN.DLL::Ogre::StringUtil
ATan,485,-4193819,Function,IMPORTED,OGREMAIN.DLL::Ogre::Math
Tan,486,-4193818,Function,IMPORTED,OGREMAIN.DLL::Ogre::Math
DegreesToRadians,487,-4193817,Function,IMPORTED,OGREMAIN.DLL::Ogre::Math
Vector3,488,-4193816,Function,IMPORTED,OGREMAIN.DLL::Ogre::Vector3
copyParametersTo,489,-4193815,Function,IMPORTED,OGREMAIN.DLL::Ogre::StringInterface
setCastShadows,490,-4193814,Function,IMPORTED,OGREMAIN.DLL::Ogre::MovableObject
_getCurrentRenderStage,491,-4193813,Function,IMPORTED,OGREMAIN.DLL::Ogre::SceneManager
getMaterialScheme,492,-4193812,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
setVisibilityMask,493,-4193811,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
getVisibilityMask,494,-4193810,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
frameEnded,495,-4193809,Function,IMPORTED,OGREMAIN.DLL::Ogre::FrameListener
~WindowEventListener,496,-4193808,Function,IMPORTED,OGREMAIN.DLL::Ogre::WindowEventListener
~RenderTargetListener,497,-4193807,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderTargetListener
preRenderTargetUpdate,498,-4193806,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderTargetListener
postRenderTargetUpdate,499,-4193805,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderTargetListener
viewportAdded,500,-4193804,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderTargetListener
viewportRemoved,501,-4193803,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderTargetListener
preRenderQueues,502,-4193802,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderQueueListener
postRenderQueues,503,-4193801,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderQueueListener
renderQueueEnded,504,-4193800,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderQueueListener
Listener,505,-4193799,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorInstance::Listener
RenderTargetListener,506,-4193798,Function,IMPORTED,OGREMAIN.DLL::Ogre::RenderTargetListener
WindowEventListener,507,-4193797,Function,IMPORTED,OGREMAIN.DLL::Ogre::WindowEventListener
operator_new,508,-4193796,Function,IMPORTED,OGREMAIN.DLL::Ogre::AllocatedObject<class_Ogre::CategorisedAllocPolicy<0>_>
operator_delete,509,-4193795,Function,IMPORTED,OGREMAIN.DLL::Ogre::AllocatedObject<class_Ogre::CategorisedAllocPolicy<0>_>
initialiseAllResourceGroups,510,-4193794,Function,IMPORTED,OGREMAIN.DLL::Ogre::ResourceGroupManager
addResourceLocation,511,-4193793,Function,IMPORTED,OGREMAIN.DLL::Ogre::ResourceGroupManager
getSingleton,512,-4193792,Function,IMPORTED,OGREMAIN.DLL::Ogre::ResourceGroupManager
Root,513,-4193791,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
~Root,514,-4193790,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
saveConfig,515,-4193789,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
restoreConfig,516,-4193788,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
getAvailableRenderers,517,-4193787,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
getRenderSystemByName,518,-4193786,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
setRenderSystem,519,-4193785,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
initialise,520,-4193784,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
createSceneManager,521,-4193783,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
getSingletonPtr,522,-4193782,Function,IMPORTED,OGREMAIN.DLL::Ogre::Root
ConfigFile,523,-4193781,Function,IMPORTED,OGREMAIN.DLL::Ogre::ConfigFile
~ConfigFile,524,-4193780,Function,IMPORTED,OGREMAIN.DLL::Ogre::ConfigFile
load,525,-4193779,Function,IMPORTED,OGREMAIN.DLL::Ogre::ConfigFile
getSetting,526,-4193778,Function,IMPORTED,OGREMAIN.DLL::Ogre::ConfigFile
getSectionIterator,527,-4193777,Function,IMPORTED,OGREMAIN.DLL::Ogre::ConfigFile
parseUnsignedInt,528,-4193776,Function,IMPORTED,OGREMAIN.DLL::Ogre::StringConverter
addWindowEventListener,529,-4193775,Function,IMPORTED,OGREMAIN.DLL::Ogre::WindowEventUtilities
getSceneManager,530,-4193774,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera
setPosition,531,-4193773,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera
setPosition,532,-4193772,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera
lookAt,533,-4193771,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera
setAutoAspectRatio,534,-4193770,Function,IMPORTED,OGREMAIN.DLL::Ogre::Camera
setSelfIllumination,535,-4193769,Function,IMPORTED,OGREMAIN.DLL::Ogre::Material
setDebugOutputEnabled,536,-4193768,Function,IMPORTED,OGREMAIN.DLL::Ogre::Log
getByName,537,-4193767,Function,IMPORTED,OGREMAIN.DLL::Ogre::TextureManager
getSingletonPtr,538,-4193766,Function,IMPORTED,OGREMAIN.DLL::Ogre::TextureManager
setDefaultAnisotropy,539,-4193765,Function,IMPORTED,OGREMAIN.DLL::Ogre::MaterialManager
getSingletonPtr,540,-4193764,Function,IMPORTED,OGREMAIN.DLL::Ogre::MaterialManager
LogManager,541,-4193763,Function,IMPORTED,OGREMAIN.DLL::Ogre::LogManager
createLog,542,-4193762,Function,IMPORTED,OGREMAIN.DLL::Ogre::LogManager
logMessage,543,-4193761,Function,IMPORTED,OGREMAIN.DLL::Ogre::LogManager
getSingleton,544,-4193760,Function,IMPORTED,OGREMAIN.DLL::Ogre::LogManager
addArchiveFactory,545,-4193759,Function,IMPORTED,OGREMAIN.DLL::Ogre::ArchiveManager
getSingleton,546,-4193758,Function,IMPORTED,OGREMAIN.DLL::Ogre::ArchiveManager
getTextureInstanceName,547,-4193757,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorInstance
addListener,548,-4193756,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorInstance
removeListener,549,-4193755,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorInstance
~Listener,550,-4193754,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorInstance::Listener
notifyMaterialSetup,551,-4193753,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorInstance::Listener
notifyMaterialRender,552,-4193752,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorInstance::Listener
addCompositor,553,-4193751,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorManager
setCompositorEnabled,554,-4193750,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorManager
getSingleton,555,-4193749,Function,IMPORTED,OGREMAIN.DLL::Ogre::CompositorManager
getCamera,556,-4193748,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
setBackgroundColour,557,-4193747,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
setAutoUpdated,558,-4193746,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
setOverlaysEnabled,559,-4193745,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
getOverlaysEnabled,560,-4193744,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
setShadowsEnabled,561,-4193743,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
getShadowsEnabled,562,-4193742,Function,IMPORTED,OGREMAIN.DLL::Ogre::Viewport
setExternalTextureSource,563,-4193741,Function,IMPORTED,OGREMAIN.DLL::Ogre::ExternalTextureSourceManager
getSingleton,564,-4193740,Function,IMPORTED,OGREMAIN.DLL::Ogre::ExternalTextureSourceManager
setParameterList,565,-4193739,Function,IMPORTED,OGREMAIN.DLL::Ogre::StringInterface
Timer,566,-4193738,Function,IMPORTED,OGREMAIN.DLL::Ogre::Timer
reset,567,-4193737,Function,IMPORTED,OGREMAIN.DLL::Ogre::Timer
hasNamedParameters,568,-4193736,Function,IMPORTED,OGREMAIN.DLL::Ogre::GpuProgramParameters
toString,569,-4193735,Function,IMPORTED,OGREMAIN.DLL::Ogre::StringConverter
getTechniqueIterator,570,-4193734,Function,IMPORTED,OGREMAIN.DLL::Ogre::Material
setAmbient,571,-4193733,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
setDiffuse,572,-4193732,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
getAmbient,573,-4193731,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
getDiffuse,574,-4193730,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
setSceneBlending,575,-4193729,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
setDepthWriteEnabled,576,-4193728,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
hasGpuProgram,577,-4193727,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
getFragmentProgramParameters,578,-4193726,Function,IMPORTED,OGREMAIN.DLL::Ogre::Pass
getConstantDefinitions,579,-4193725,Function,IMPORTED,OGREMAIN.DLL::Ogre::GpuProgramParameters
setNamedConstant,580,-4193724,Function,IMPORTED,OGREMAIN.DLL::Ogre::GpuProgramParameters
Black,581,-4193723,Label,IMPORTED,OGREMAIN.DLL::Ogre::ColourValue
getPassIterator,582,-4193722,Function,IMPORTED,OGREMAIN.DLL::Ogre::Technique
UnitRandom,583,-4193721,Function,IMPORTED,OGREMAIN.DLL::Ogre::Math
getMaterialName,584,-4193720,Function,IMPORTED,OGREMAIN.DLL::Ogre::SubEntity
setMaterialName,585,-4193719,Function,IMPORTED,OGREMAIN.DLL::Ogre::SubEntity
getSubEntity,586,-4193718,Function,IMPORTED,OGREMAIN.DLL::Ogre::Entity
getNumSubEntities,587,-4193717,Function,IMPORTED,OGREMAIN.DLL::Ogre::Entity
getAnimationState,588,-4193716,Function,IMPORTED,OGREMAIN.DLL::Ogre::Entity
